timestamp,electricity_demand_mw,temperature_c,hour,day_of_week,month
2024-10-17 02:00:00,1114.41,27.63,2,4,10
2024-10-17 03:00:00,1094.4,24.09,3,4,10
2024-10-17 04:00:00,1136.27,23.17,4,4,10
2024-10-17 05:00:00,1202.26,23.21,5,4,10
2024-10-17 06:00:00,1343.33,22.08,6,4,10
2024-10-17 07:00:00,1386.0,21.32,7,4,10
2024-10-17 08:00:00,1493.0,24.16,8,4,10
2024-10-17 09:00:00,1619.17,21.46,9,4,10
2024-10-17 10:00:00,1660.48,21.26,10,4,10
2024-10-17 11:00:00,1703.85,24.12,11,4,10
2024-10-17 12:00:00,1589.42,25.17,12,4,10
2024-10-17 13:00:00,1606.48,26.35,13,4,10
2024-10-17 14:00:00,1538.22,25.9,14,4,10
2024-10-17 15:00:00,1494.88,27.89,15,4,10
2024-10-17 16:00:00,1452.8,28.43,16,4,10
2024-10-17 17:00:00,1393.11,29.87,17,4,10
2024-10-17 18:00:00,1386.65,27.35,18,4,10
2024-10-17 19:00:00,1415.1,29.18,19,4,10
2024-10-17 20:00:00,1457.8,27.7,20,4,10
2024-10-17 21:00:00,1512.67,30.5,21,4,10
2024-10-17 22:00:00,1369.97,29.0,22,4,10
2024-10-17 23:00:00,1350.05,27.41,23,4,10
2024-10-18 00:00:00,1337.7,28.87,0,5,10
2024-10-18 01:00:00,1182.15,26.27,1,5,10
2024-10-18 02:00:00,1122.75,25.72,2,5,10
2024-10-18 03:00:00,1126.81,25.66,3,5,10
2024-10-18 04:00:00,1122.55,25.71,4,5,10
2024-10-18 05:00:00,1191.6,25.17,5,5,10
2024-10-18 06:00:00,1247.3,23.95,6,5,10
2024-10-18 07:00:00,1369.46,22.68,7,5,10
2024-10-18 08:00:00,1521.54,21.92,8,5,10
2024-10-18 09:00:00,1585.76,23.24,9,5,10
2024-10-18 10:00:00,1688.78,22.61,10,5,10
2024-10-18 11:00:00,1710.2,23.14,11,5,10
2024-10-18 12:00:00,1673.89,22.22,12,5,10
2024-10-18 13:00:00,1698.18,26.09,13,5,10
2024-10-18 14:00:00,1545.03,29.15,14,5,10
2024-10-18 15:00:00,1516.81,26.3,15,5,10
2024-10-18 16:00:00,1482.92,29.97,16,5,10
2024-10-18 17:00:00,1517.11,29.29,17,5,10
2024-10-18 18:00:00,1418.58,27.75,18,5,10
2024-10-18 19:00:00,1435.95,32.11,19,5,10
2024-10-18 20:00:00,1462.36,30.61,20,5,10
2024-10-18 21:00:00,1489.3,31.64,21,5,10
2024-10-18 22:00:00,1488.31,30.83,22,5,10
2024-10-18 23:00:00,1298.57,27.44,23,5,10
2024-10-19 00:00:00,1134.45,29.09,0,6,10
2024-10-19 01:00:00,1035.24,26.57,1,6,10
2024-10-19 02:00:00,943.59,27.07,2,6,10
2024-10-19 03:00:00,958.48,24.36,3,6,10
2024-10-19 04:00:00,1036.58,22.61,4,6,10
2024-10-19 05:00:00,1111.22,22.22,5,6,10
2024-10-19 06:00:00,1197.74,21.36,6,6,10
2024-10-19 07:00:00,1267.57,24.45,7,6,10
2024-10-19 08:00:00,1354.73,22.24,8,6,10
2024-10-19 09:00:00,1448.52,21.94,9,6,10
2024-10-19 10:00:00,1585.08,22.8,10,6,10
2024-10-19 11:00:00,1517.34,21.7,11,6,10
2024-10-19 12:00:00,1488.58,23.14,12,6,10
2024-10-19 13:00:00,1518.61,26.1,13,6,10
2024-10-19 14:00:00,1419.98,25.06,14,6,10
2024-10-19 15:00:00,1333.98,27.83,15,6,10
2024-10-19 16:00:00,1343.17,27.39,16,6,10
2024-10-19 17:00:00,1268.94,27.77,17,6,10
2024-10-19 18:00:00,1373.45,31.74,18,6,10
2024-10-19 19:00:00,1262.32,28.72,19,6,10
2024-10-19 20:00:00,1282.66,27.22,20,6,10
2024-10-19 21:00:00,1379.74,31.68,21,6,10
2024-10-19 22:00:00,1226.01,27.46,22,6,10
2024-10-19 23:00:00,1221.48,29.33,23,6,10
2024-10-20 00:00:00,1107.12,27.28,0,7,10
2024-10-20 01:00:00,1107.26,27.64,1,7,10
2024-10-20 02:00:00,978.99,27.45,2,7,10
2024-10-20 03:00:00,962.54,25.3,3,7,10
2024-10-20 04:00:00,958.18,23.72,4,7,10
2024-10-20 05:00:00,988.59,22.64,5,7,10
2024-10-20 06:00:00,1130.07,23.32,6,7,10
2024-10-20 07:00:00,1259.45,24.3,7,7,10
2024-10-20 08:00:00,1390.18,23.2,8,7,10
2024-10-20 09:00:00,1516.57,21.06,9,7,10
2024-10-20 10:00:00,1610.25,24.43,10,7,10
2024-10-20 11:00:00,1594.1,22.91,11,7,10
2024-10-20 12:00:00,1580.91,22.91,12,7,10
2024-10-20 13:00:00,1432.7,24.54,13,7,10
2024-10-20 14:00:00,1450.7,27.31,14,7,10
2024-10-20 15:00:00,1292.35,26.63,15,7,10
2024-10-20 16:00:00,1359.63,30.64,16,7,10
2024-10-20 17:00:00,1285.45,28.5,17,7,10
2024-10-20 18:00:00,1292.83,30.28,18,7,10
2024-10-20 19:00:00,1358.19,30.41,19,7,10
2024-10-20 20:00:00,1268.14,28.6,20,7,10
2024-10-20 21:00:00,1348.51,29.64,21,7,10
2024-10-20 22:00:00,1241.53,28.34,22,7,10
2024-10-20 23:00:00,1224.19,28.68,23,7,10
2024-10-21 00:00:00,1207.1,28.5,0,1,10
2024-10-21 01:00:00,1190.14,25.73,1,1,10
2024-10-21 02:00:00,1143.32,23.94,2,1,10
2024-10-21 03:00:00,1091.51,24.87,3,1,10
2024-10-21 04:00:00,1174.78,22.99,4,1,10
2024-10-21 05:00:00,1211.7,22.42,5,1,10
2024-10-21 06:00:00,1252.98,24.5,6,1,10
2024-10-21 07:00:00,1433.29,23.01,7,1,10
2024-10-21 08:00:00,1482.62,20.9,8,1,10
2024-10-21 09:00:00,1650.08,22.15,9,1,10
2024-10-21 10:00:00,1644.8,22.34,10,1,10
2024-10-21 11:00:00,1690.22,25.32,11,1,10
2024-10-21 12:00:00,1640.46,22.71,12,1,10
2024-10-21 13:00:00,1612.51,25.61,13,1,10
2024-10-21 14:00:00,1652.09,26.6,14,1,10
2024-10-21 15:00:00,1531.62,25.47,15,1,10
2024-10-21 16:00:00,1479.35,27.63,16,1,10
2024-10-21 17:00:00,1362.35,26.18,17,1,10
2024-10-21 18:00:00,1471.21,28.92,18,1,10
2024-10-21 19:00:00,1403.06,28.5,19,1,10
2024-10-21 20:00:00,1442.62,29.88,20,1,10
2024-10-21 21:00:00,1419.78,29.92,21,1,10
2024-10-21 22:00:00,1403.18,29.52,22,1,10
2024-10-21 23:00:00,1357.14,28.68,23,1,10
2024-10-22 00:00:00,1330.06,27.62,0,2,10
2024-10-22 01:00:00,1206.22,25.13,1,2,10
2024-10-22 02:00:00,1095.62,25.54,2,2,10
2024-10-22 03:00:00,1033.03,26.04,3,2,10
2024-10-22 04:00:00,1122.39,24.04,4,2,10
2024-10-22 05:00:00,1200.59,21.07,5,2,10
2024-10-22 06:00:00,1307.25,23.14,6,2,10
2024-10-22 07:00:00,1417.65,23.32,7,2,10
2024-10-22 08:00:00,1537.67,23.37,8,2,10
2024-10-22 09:00:00,1630.07,22.84,9,2,10
2024-10-22 10:00:00,1705.35,19.81,10,2,10
2024-10-22 11:00:00,1701.14,21.85,11,2,10
2024-10-22 12:00:00,1612.6,24.15,12,2,10
2024-10-22 13:00:00,1626.46,23.59,13,2,10
2024-10-22 14:00:00,1526.04,26.56,14,2,10
2024-10-22 15:00:00,1437.23,27.58,15,2,10
2024-10-22 16:00:00,1368.58,27.73,16,2,10
2024-10-22 17:00:00,1502.98,30.51,17,2,10
2024-10-22 18:00:00,1407.04,28.55,18,2,10
2024-10-22 19:00:00,1523.56,31.41,19,2,10
2024-10-22 20:00:00,1382.49,28.96,20,2,10
2024-10-22 21:00:00,1490.49,28.68,21,2,10
2024-10-22 22:00:00,1459.85,30.75,22,2,10
2024-10-22 23:00:00,1404.92,30.99,23,2,10
2024-10-23 00:00:00,1205.62,27.22,0,3,10
2024-10-23 01:00:00,1237.83,28.11,1,3,10
2024-10-23 02:00:00,1096.49,25.06,2,3,10
2024-10-23 03:00:00,1017.79,24.58,3,3,10
2024-10-23 04:00:00,1109.3,22.0,4,3,10
2024-10-23 05:00:00,1207.04,22.22,5,3,10
2024-10-23 06:00:00,1288.92,22.26,6,3,10
2024-10-23 07:00:00,1443.46,21.14,7,3,10
2024-10-23 08:00:00,1525.52,20.85,8,3,10
2024-10-23 09:00:00,1587.44,21.6,9,3,10
2024-10-23 10:00:00,1705.08,22.61,10,3,10
2024-10-23 11:00:00,1717.37,21.32,11,3,10
2024-10-23 12:00:00,1628.27,25.37,12,3,10
2024-10-23 13:00:00,1589.78,23.82,13,3,10
2024-10-23 14:00:00,1534.07,23.52,14,3,10
2024-10-23 15:00:00,1541.96,29.45,15,3,10
2024-10-23 16:00:00,1498.64,27.53,16,3,10
2024-10-23 17:00:00,1473.67,28.88,17,3,10
2024-10-23 18:00:00,1536.18,31.08,18,3,10
2024-10-23 19:00:00,1459.65,31.32,19,3,10
2024-10-23 20:00:00,1484.75,29.91,20,3,10
2024-10-23 21:00:00,1455.03,29.24,21,3,10
2024-10-23 22:00:00,1365.68,27.68,22,3,10
2024-10-23 23:00:00,1405.65,29.98,23,3,10
2024-10-24 00:00:00,1315.29,26.12,0,4,10
2024-10-24 01:00:00,1219.65,26.35,1,4,10
2024-10-24 02:00:00,1029.86,23.76,2,4,10
2024-10-24 03:00:00,1106.09,24.93,3,4,10
2024-10-24 04:00:00,1147.34,25.12,4,4,10
2024-10-24 05:00:00,1140.23,22.97,5,4,10
2024-10-24 06:00:00,1247.3,22.53,6,4,10
2024-10-24 07:00:00,1335.11,23.91,7,4,10
2024-10-24 08:00:00,1470.49,22.1,8,4,10
2024-10-24 09:00:00,1676.14,23.48,9,4,10
2024-10-24 10:00:00,1699.0,23.18,10,4,10
2024-10-24 11:00:00,1632.25,23.85,11,4,10
2024-10-24 12:00:00,1659.05,26.08,12,4,10
2024-10-24 13:00:00,1601.33,24.62,13,4,10
2024-10-24 14:00:00,1548.72,27.81,14,4,10
2024-10-24 15:00:00,1467.73,23.63,15,4,10
2024-10-24 16:00:00,1460.88,27.49,16,4,10
2024-10-24 17:00:00,1432.81,28.21,17,4,10
2024-10-24 18:00:00,1487.14,30.18,18,4,10
2024-10-24 19:00:00,1466.73,30.76,19,4,10
2024-10-24 20:00:00,1412.26,29.37,20,4,10
2024-10-24 21:00:00,1488.73,29.91,21,4,10
2024-10-24 22:00:00,1422.91,27.16,22,4,10
2024-10-24 23:00:00,1327.51,29.67,23,4,10
2024-10-25 00:00:00,1285.13,24.93,0,5,10
2024-10-25 01:00:00,1135.62,27.35,1,5,10
2024-10-25 02:00:00,1073.05,26.62,2,5,10
2024-10-25 03:00:00,1066.54,25.81,3,5,10
2024-10-25 04:00:00,1126.83,23.94,4,5,10
2024-10-25 05:00:00,1128.81,21.26,5,5,10
2024-10-25 06:00:00,1328.53,23.27,6,5,10
2024-10-25 07:00:00,1351.58,20.66,7,5,10
2024-10-25 08:00:00,1495.95,22.04,8,5,10
2024-10-25 09:00:00,1594.87,21.16,9,5,10
2024-10-25 10:00:00,1654.43,22.59,10,5,10
2024-10-25 11:00:00,1737.85,23.37,11,5,10
2024-10-25 12:00:00,1607.51,24.64,12,5,10
2024-10-25 13:00:00,1635.33,25.35,13,5,10
2024-10-25 14:00:00,1582.58,27.48,14,5,10
2024-10-25 15:00:00,1479.84,27.53,15,5,10
2024-10-25 16:00:00,1424.81,25.94,16,5,10
2024-10-25 17:00:00,1465.26,30.12,17,5,10
2024-10-25 18:00:00,1556.63,31.1,18,5,10
2024-10-25 19:00:00,1454.31,30.39,19,5,10
2024-10-25 20:00:00,1501.7,31.01,20,5,10
2024-10-25 21:00:00,1431.54,30.43,21,5,10
2024-10-25 22:00:00,1430.73,29.29,22,5,10
2024-10-25 23:00:00,1357.69,28.4,23,5,10
2024-10-26 00:00:00,1096.34,27.04,0,6,10
2024-10-26 01:00:00,1089.76,26.77,1,6,10
2024-10-26 02:00:00,1022.87,25.44,2,6,10
2024-10-26 03:00:00,997.93,24.47,3,6,10
2024-10-26 04:00:00,978.49,24.42,4,6,10
2024-10-26 05:00:00,1034.14,23.54,5,6,10
2024-10-26 06:00:00,1155.96,22.47,6,6,10
2024-10-26 07:00:00,1292.73,22.26,7,6,10
2024-10-26 08:00:00,1351.89,24.18,8,6,10
2024-10-26 09:00:00,1529.3,20.29,9,6,10
2024-10-26 10:00:00,1559.45,22.15,10,6,10
2024-10-26 11:00:00,1582.75,23.17,11,6,10
2024-10-26 12:00:00,1559.8,22.41,12,6,10
2024-10-26 13:00:00,1534.83,25.24,13,6,10
2024-10-26 14:00:00,1398.65,24.03,14,6,10
2024-10-26 15:00:00,1369.1,26.27,15,6,10
2024-10-26 16:00:00,1285.24,27.65,16,6,10
2024-10-26 17:00:00,1287.18,29.07,17,6,10
2024-10-26 18:00:00,1306.7,29.21,18,6,10
2024-10-26 19:00:00,1344.71,30.59,19,6,10
2024-10-26 20:00:00,1306.89,28.39,20,6,10
2024-10-26 21:00:00,1270.78,29.62,21,6,10
2024-10-26 22:00:00,1297.82,29.64,22,6,10
2024-10-26 23:00:00,1152.1,29.33,23,6,10
2024-10-27 00:00:00,1121.68,28.56,0,7,10
2024-10-27 01:00:00,1049.87,27.76,1,7,10
2024-10-27 02:00:00,997.07,27.48,2,7,10
2024-10-27 03:00:00,1002.81,25.15,3,7,10
2024-10-27 04:00:00,1006.73,25.46,4,7,10
2024-10-27 05:00:00,1028.96,22.83,5,7,10
2024-10-27 06:00:00,1180.5,22.84,6,7,10
2024-10-27 07:00:00,1282.66,20.96,7,7,10
2024-10-27 08:00:00,1399.51,22.16,8,7,10
2024-10-27 09:00:00,1541.44,21.3,9,7,10
2024-10-27 10:00:00,1544.16,22.18,10,7,10
2024-10-27 11:00:00,1581.15,23.01,11,7,10
2024-10-27 12:00:00,1577.49,23.82,12,7,10
2024-10-27 13:00:00,1504.82,23.86,13,7,10
2024-10-27 14:00:00,1394.35,27.69,14,7,10
2024-10-27 15:00:00,1346.73,26.9,15,7,10
2024-10-27 16:00:00,1367.45,29.61,16,7,10
2024-10-27 17:00:00,1364.41,31.07,17,7,10
2024-10-27 18:00:00,1349.65,29.12,18,7,10
2024-10-27 19:00:00,1363.64,30.07,19,7,10
2024-10-27 20:00:00,1313.37,29.26,20,7,10
2024-10-27 21:00:00,1354.77,30.5,21,7,10
2024-10-27 22:00:00,1266.34,28.69,22,7,10
2024-10-27 23:00:00,1272.16,29.28,23,7,10
2024-10-28 00:00:00,1252.17,27.26,0,1,10
2024-10-28 01:00:00,1181.2,25.99,1,1,10
2024-10-28 02:00:00,1126.72,28.55,2,1,10
2024-10-28 03:00:00,1113.91,25.0,3,1,10
2024-10-28 04:00:00,1084.56,23.4,4,1,10
2024-10-28 05:00:00,1257.2,22.52,5,1,10
2024-10-28 06:00:00,1244.74,22.51,6,1,10
2024-10-28 07:00:00,1416.4,20.97,7,1,10
2024-10-28 08:00:00,1503.42,23.39,8,1,10
2024-10-28 09:00:00,1618.12,20.99,9,1,10
2024-10-28 10:00:00,1702.3,23.42,10,1,10
2024-10-28 11:00:00,1705.07,25.03,11,1,10
2024-10-28 12:00:00,1650.03,22.92,12,1,10
2024-10-28 13:00:00,1614.86,26.59,13,1,10
2024-10-28 14:00:00,1541.65,24.81,14,1,10
2024-10-28 15:00:00,1513.58,28.32,15,1,10
2024-10-28 16:00:00,1416.0,27.46,16,1,10
2024-10-28 17:00:00,1442.66,30.06,17,1,10
2024-10-28 18:00:00,1438.49,30.0,18,1,10
2024-10-28 19:00:00,1468.85,28.82,19,1,10
2024-10-28 20:00:00,1509.32,31.5,20,1,10
2024-10-28 21:00:00,1410.93,29.24,21,1,10
2024-10-28 22:00:00,1368.49,28.28,22,1,10
2024-10-28 23:00:00,1291.26,28.26,23,1,10
2024-10-29 00:00:00,1287.47,27.59,0,2,10
2024-10-29 01:00:00,1217.52,28.03,1,2,10
2024-10-29 02:00:00,1141.89,25.4,2,2,10
2024-10-29 03:00:00,1060.49,26.23,3,2,10
2024-10-29 04:00:00,1080.19,23.75,4,2,10
2024-10-29 05:00:00,1144.79,21.82,5,2,10
2024-10-29 06:00:00,1274.93,24.33,6,2,10
2024-10-29 07:00:00,1461.9,22.84,7,2,10
2024-10-29 08:00:00,1545.93,24.55,8,2,10
2024-10-29 09:00:00,1596.09,22.51,9,2,10
2024-10-29 10:00:00,1691.48,23.94,10,2,10
2024-10-29 11:00:00,1728.01,24.66,11,2,10
2024-10-29 12:00:00,1667.49,22.81,12,2,10
2024-10-29 13:00:00,1591.41,24.45,13,2,10
2024-10-29 14:00:00,1572.45,26.76,14,2,10
2024-10-29 15:00:00,1503.52,26.09,15,2,10
2024-10-29 16:00:00,1525.01,30.54,16,2,10
2024-10-29 17:00:00,1379.78,27.48,17,2,10
2024-10-29 18:00:00,1433.36,28.36,18,2,10
2024-10-29 19:00:00,1426.01,29.84,19,2,10
2024-10-29 20:00:00,1503.84,31.92,20,2,10
2024-10-29 21:00:00,1433.08,29.6,21,2,10
2024-10-29 22:00:00,1342.63,28.06,22,2,10
2024-10-29 23:00:00,1375.83,27.65,23,2,10
2024-10-30 00:00:00,1208.57,27.9,0,3,10
2024-10-30 01:00:00,1141.83,26.21,1,3,10
2024-10-30 02:00:00,1130.39,25.13,2,3,10
2024-10-30 03:00:00,1049.57,23.87,3,3,10
2024-10-30 04:00:00,1065.14,25.13,4,3,10
2024-10-30 05:00:00,1208.26,21.58,5,3,10
2024-10-30 06:00:00,1158.86,21.79,6,3,10
2024-10-30 07:00:00,1376.89,20.56,7,3,10
2024-10-30 08:00:00,1596.48,22.41,8,3,10
2024-10-30 09:00:00,1588.83,23.45,9,3,10
2024-10-30 10:00:00,1663.18,22.22,10,3,10
2024-10-30 11:00:00,1681.17,21.89,11,3,10
2024-10-30 12:00:00,1701.7,24.01,12,3,10
2024-10-30 13:00:00,1645.95,25.79,13,3,10
2024-10-30 14:00:00,1560.14,26.43,14,3,10
2024-10-30 15:00:00,1438.8,28.53,15,3,10
2024-10-30 16:00:00,1399.34,25.7,16,3,10
2024-10-30 17:00:00,1443.7,30.05,17,3,10
2024-10-30 18:00:00,1485.33,30.47,18,3,10
2024-10-30 19:00:00,1415.8,28.62,19,3,10
2024-10-30 20:00:00,1519.12,30.68,20,3,10
2024-10-30 21:00:00,1419.55,28.95,21,3,10
2024-10-30 22:00:00,1520.64,29.81,22,3,10
2024-10-30 23:00:00,1313.65,26.92,23,3,10
2024-10-31 00:00:00,1322.44,30.77,0,4,10
2024-10-31 01:00:00,1185.91,26.99,1,4,10
2024-10-31 02:00:00,1155.46,24.16,2,4,10
2024-10-31 03:00:00,1081.44,25.03,3,4,10
2024-10-31 04:00:00,1141.83,24.03,4,4,10
2024-10-31 05:00:00,1191.64,22.57,5,4,10
2024-10-31 06:00:00,1276.47,22.45,6,4,10
2024-10-31 07:00:00,1358.45,21.72,7,4,10
2024-10-31 08:00:00,1568.46,20.64,8,4,10
2024-10-31 09:00:00,1642.71,21.73,9,4,10
2024-10-31 10:00:00,1725.79,24.1,10,4,10
2024-10-31 11:00:00,1721.18,22.61,11,4,10
2024-10-31 12:00:00,1665.5,23.1,12,4,10
2024-10-31 13:00:00,1607.46,25.75,13,4,10
2024-10-31 14:00:00,1566.0,24.2,14,4,10
2024-10-31 15:00:00,1520.34,27.13,15,4,10
2024-10-31 16:00:00,1424.15,29.23,16,4,10
2024-10-31 17:00:00,1441.75,30.12,17,4,10
2024-10-31 18:00:00,1452.71,30.13,18,4,10
2024-10-31 19:00:00,1491.92,32.38,19,4,10
2024-10-31 20:00:00,1510.81,30.53,20,4,10
2024-10-31 21:00:00,1517.94,32.49,21,4,10
2024-10-31 22:00:00,1517.61,32.42,22,4,10
2024-10-31 23:00:00,1347.86,29.29,23,4,10
2024-11-01 00:00:00,1174.3,23.22,0,5,11
2024-11-01 01:00:00,1153.22,23.84,1,5,11
2024-11-01 02:00:00,1061.33,19.31,2,5,11
2024-11-01 03:00:00,988.47,18.59,3,5,11
2024-11-01 04:00:00,1039.58,20.37,4,5,11
2024-11-01 05:00:00,1139.23,20.08,5,5,11
2024-11-01 06:00:00,1179.13,18.62,6,5,11
2024-11-01 07:00:00,1301.94,19.87,7,5,11
2024-11-01 08:00:00,1431.09,16.41,8,5,11
2024-11-01 09:00:00,1544.0,17.85,9,5,11
2024-11-01 10:00:00,1666.42,18.51,10,5,11
2024-11-01 11:00:00,1669.14,18.92,11,5,11
2024-11-01 12:00:00,1560.29,17.44,12,5,11
2024-11-01 13:00:00,1604.41,17.88,13,5,11
2024-11-01 14:00:00,1494.21,21.27,14,5,11
2024-11-01 15:00:00,1385.86,22.94,15,5,11
2024-11-01 16:00:00,1403.4,22.89,16,5,11
2024-11-01 17:00:00,1290.55,24.81,17,5,11
2024-11-01 18:00:00,1367.6,22.92,18,5,11
2024-11-01 19:00:00,1343.77,24.58,19,5,11
2024-11-01 20:00:00,1383.4,25.06,20,5,11
2024-11-01 21:00:00,1321.29,25.05,21,5,11
2024-11-01 22:00:00,1351.03,25.98,22,5,11
2024-11-01 23:00:00,1202.19,25.3,23,5,11
2024-11-02 00:00:00,1075.81,23.67,0,6,11
2024-11-02 01:00:00,970.51,21.92,1,6,11
2024-11-02 02:00:00,896.6,22.0,2,6,11
2024-11-02 03:00:00,893.77,21.49,3,6,11
2024-11-02 04:00:00,931.49,20.81,4,6,11
2024-11-02 05:00:00,979.87,18.91,5,6,11
2024-11-02 06:00:00,1089.37,17.53,6,6,11
2024-11-02 07:00:00,1234.09,15.45,7,6,11
2024-11-02 08:00:00,1370.74,17.45,8,6,11
2024-11-02 09:00:00,1431.65,17.25,9,6,11
2024-11-02 10:00:00,1522.69,19.75,10,6,11
2024-11-02 11:00:00,1513.78,18.96,11,6,11
2024-11-02 12:00:00,1441.57,18.48,12,6,11
2024-11-02 13:00:00,1397.67,19.9,13,6,11
2024-11-02 14:00:00,1304.95,21.21,14,6,11
2024-11-02 15:00:00,1289.84,24.29,15,6,11
2024-11-02 16:00:00,1223.0,23.87,16,6,11
2024-11-02 17:00:00,1187.24,22.53,17,6,11
2024-11-02 18:00:00,1230.78,25.92,18,6,11
2024-11-02 19:00:00,1129.82,25.99,19,6,11
2024-11-02 20:00:00,1200.12,24.91,20,6,11
2024-11-02 21:00:00,1174.43,27.06,21,6,11
2024-11-02 22:00:00,1171.54,25.53,22,6,11
2024-11-02 23:00:00,1085.96,21.41,23,6,11
2024-11-03 00:00:00,1051.47,23.07,0,7,11
2024-11-03 01:00:00,1035.95,21.23,1,7,11
2024-11-03 02:00:00,924.89,19.85,2,7,11
2024-11-03 03:00:00,900.51,21.49,3,7,11
2024-11-03 04:00:00,942.11,19.38,4,7,11
2024-11-03 05:00:00,1006.08,18.39,5,7,11
2024-11-03 06:00:00,1098.3,16.59,6,7,11
2024-11-03 07:00:00,1259.86,17.62,7,7,11
2024-11-03 08:00:00,1362.85,16.17,8,7,11
2024-11-03 09:00:00,1460.1,18.49,9,7,11
2024-11-03 10:00:00,1437.78,18.0,10,7,11
2024-11-03 11:00:00,1475.48,17.98,11,7,11
2024-11-03 12:00:00,1490.85,20.4,12,7,11
2024-11-03 13:00:00,1391.03,22.04,13,7,11
2024-11-03 14:00:00,1341.95,21.33,14,7,11
2024-11-03 15:00:00,1307.35,22.79,15,7,11
2024-11-03 16:00:00,1215.37,24.55,16,7,11
2024-11-03 17:00:00,1110.58,26.04,17,7,11
2024-11-03 18:00:00,1172.34,23.9,18,7,11
2024-11-03 19:00:00,1244.48,25.06,19,7,11
2024-11-03 20:00:00,1207.06,24.49,20,7,11
2024-11-03 21:00:00,1214.9,26.86,21,7,11
2024-11-03 22:00:00,1141.75,25.64,22,7,11
2024-11-03 23:00:00,1109.29,24.22,23,7,11
2024-11-04 00:00:00,1213.88,23.89,0,1,11
2024-11-04 01:00:00,1093.64,22.86,1,1,11
2024-11-04 02:00:00,1085.69,20.05,2,1,11
2024-11-04 03:00:00,1066.88,21.02,3,1,11
2024-11-04 04:00:00,1052.31,18.64,4,1,11
2024-11-04 05:00:00,1125.85,18.09,5,1,11
2024-11-04 06:00:00,1232.18,17.95,6,1,11
2024-11-04 07:00:00,1363.05,19.43,7,1,11
2024-11-04 08:00:00,1477.41,16.7,8,1,11
2024-11-04 09:00:00,1576.5,18.17,9,1,11
2024-11-04 10:00:00,1651.1,20.07,10,1,11
2024-11-04 11:00:00,1653.52,20.97,11,1,11
2024-11-04 12:00:00,1609.79,18.03,12,1,11
2024-11-04 13:00:00,1546.15,19.99,13,1,11
2024-11-04 14:00:00,1432.0,22.72,14,1,11
2024-11-04 15:00:00,1415.3,22.51,15,1,11
2024-11-04 16:00:00,1334.81,23.62,16,1,11
2024-11-04 17:00:00,1314.72,23.9,17,1,11
2024-11-04 18:00:00,1348.68,20.64,18,1,11
2024-11-04 19:00:00,1338.94,23.59,19,1,11
2024-11-04 20:00:00,1399.83,24.95,20,1,11
2024-11-04 21:00:00,1416.08,24.05,21,1,11
2024-11-04 22:00:00,1243.24,24.51,22,1,11
2024-11-04 23:00:00,1216.38,25.27,23,1,11
2024-11-05 00:00:00,1152.81,22.87,0,2,11
2024-11-05 01:00:00,1094.3,24.9,1,2,11
2024-11-05 02:00:00,1040.38,21.55,2,2,11
2024-11-05 03:00:00,1056.79,21.15,3,2,11
2024-11-05 04:00:00,1042.15,19.35,4,2,11
2024-11-05 05:00:00,1077.73,17.95,5,2,11
2024-11-05 06:00:00,1259.49,17.73,6,2,11
2024-11-05 07:00:00,1376.69,15.46,7,2,11
2024-11-05 08:00:00,1460.34,17.31,8,2,11
2024-11-05 09:00:00,1569.55,18.9,9,2,11
2024-11-05 10:00:00,1638.66,17.42,10,2,11
2024-11-05 11:00:00,1585.12,18.73,11,2,11
2024-11-05 12:00:00,1612.02,19.31,12,2,11
2024-11-05 13:00:00,1542.28,21.51,13,2,11
2024-11-05 14:00:00,1524.81,22.98,14,2,11
2024-11-05 15:00:00,1462.45,22.1,15,2,11
2024-11-05 16:00:00,1334.98,24.42,16,2,11
2024-11-05 17:00:00,1343.87,25.73,17,2,11
2024-11-05 18:00:00,1363.31,24.38,18,2,11
2024-11-05 19:00:00,1383.45,23.76,19,2,11
2024-11-05 20:00:00,1366.53,26.57,20,2,11
2024-11-05 21:00:00,1346.48,25.82,21,2,11
2024-11-05 22:00:00,1251.62,24.52,22,2,11
2024-11-05 23:00:00,1250.48,21.56,23,2,11
2024-11-06 00:00:00,1185.82,24.05,0,3,11
2024-11-06 01:00:00,1029.54,23.79,1,3,11
2024-11-06 02:00:00,1074.16,22.37,2,3,11
2024-11-06 03:00:00,1070.21,20.13,3,3,11
2024-11-06 04:00:00,1078.44,19.0,4,3,11
2024-11-06 05:00:00,1171.81,19.0,5,3,11
2024-11-06 06:00:00,1196.05,19.92,6,3,11
2024-11-06 07:00:00,1363.53,18.81,7,3,11
2024-11-06 08:00:00,1444.83,18.6,8,3,11
2024-11-06 09:00:00,1495.72,15.22,9,3,11
2024-11-06 10:00:00,1600.4,20.3,10,3,11
2024-11-06 11:00:00,1630.63,19.78,11,3,11
2024-11-06 12:00:00,1572.63,17.46,12,3,11
2024-11-06 13:00:00,1529.24,21.61,13,3,11
2024-11-06 14:00:00,1412.11,21.83,14,3,11
2024-11-06 15:00:00,1449.94,21.86,15,3,11
2024-11-06 16:00:00,1376.29,23.68,16,3,11
2024-11-06 17:00:00,1348.96,23.62,17,3,11
2024-11-06 18:00:00,1345.05,25.24,18,3,11
2024-11-06 19:00:00,1339.74,27.96,19,3,11
2024-11-06 20:00:00,1414.75,26.14,20,3,11
